Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
21/06/24,19:08:21,"""CNR1849787""",Completed,"""CID4374297""",Bike,Noida Extension,Mundka,10.2,35.2,,,,,,,230,3.81,4.2,4.3,Credit Card
01/12/24,11:49:15,"""CNR6696690""",Completed,"""CID4240547""",Bike,Indraprastha,Gurgaon Sector 56,10.3,31.7,,,,,,,852,30.51,3.3,4.6,Cash
29/06/24,6:49:52,"""CNR2742021""",Completed,"""CID6523838""",Go Sedan,Govindpuri,Kanhaiya Nagar,13.5,34.5,,,,,,,785,44.33,3.9,4.7,Cash
21/08/24,14:56:52,"""CNR7057148""",Completed,"""CID3419990""",Go Mini,Sarai Kale Khan,Govindpuri,3.9,44.1,,,,,,,460,5.09,4.5,4.9,Cash
05/04/24,8:53:14,"""CNR5440940""",Completed,"""CID3076651""",Premier Sedan,Tilak Nagar,Patel Chowk,14.8,15.4,,,,,,,122,28.59,3.6,4.2,UPI
07/04/24,20:52:10,"""CNR9532384""",Completed,"""CID1369743""",Auto,Rajouri Garden,Arjangarh,13.7,36.5,,,,,,,607,49.56,4.6,4.3,Cash
25/11/24,8:47:04,"""CNR2774187""",Completed,"""CID3355968""",Go Sedan,Ghitorni,Shivaji Park,10.1,28.1,,,,,,,604,43.89,4,3.8,UPI
27/01/24,18:04:04,"""CNR2298208""",Cancelled by Driver,"""CID8140269""",Go Mini,Khandsa,Pragati Maidan,6.6,,,,1,Customer related issue,,,,,,,
10/08/24,21:37:56,"""CNR2118921""",Completed,"""CID2876391""",Go Mini,Chandni Chowk,Yamuna Bank,14.4,26.2,,,,,,,515,3.06,4.5,4.6,Debit Card
26/09/24,4:59:36,"""CNR2247151""",Completed,"""CID8691248""",Go Sedan,Vasant Kunj,Botanical Garden,7.3,42,,,,,,,441,5.16,4.3,4.6,UPI
17/11/24,15:46:41,"""CNR7491740""",Cancelled by Driver,"""CID9263693""",Auto,Qutub Minar,Palam Vihar,9.7,,,,1,The customer was coughing/sick,,,,,,,
06/07/24,12:07:01,"""CNR3714289""",Cancelled by Driver,"""CID3909428""",Go Mini,IGNOU Road,Rajiv Chowk,6.6,,,,1,Customer related issue,,,,,,,
10/09/24,18:21:24,"""CNR5478118""",Completed,"""CID8145180""",Bike,AIIMS,Madipur,11.4,34.5,,,,,,,85,17.35,4.7,4.2,UPI
07/07/24,20:53:19,"""CNR7929978""",Incomplete,"""CID5640498""",Go Mini,Jhilmil,Maidan Garhi,6.2,25.8,,,,,1,Vehicle Breakdown,1212,4.18,,,Credit Card
24/09/24,16:59:36,"""CNR6156235""",No Driver Found,"""CID1775229""",Auto,Lal Quila,Panchsheel Park,,,,,,,,,,,,,
17/04/24,19:02:46,"""CNR2202562""",Completed,"""CID9617101""",Go Mini,Faridabad Sector 15,Saket A Block,13.1,37.4,,,,,,,450,4.52,4.2,4.7,UPI
30/04/24,11:16:40,"""CNR4359110""",Completed,"""CID6476316""",Go Mini,New Delhi Railway Station,Rajouri Garden,9.7,23,,,,,,,1632,35.72,4.2,4.9,Uber Wallet
29/08/24,15:15:02,"""CNR1274591""",Completed,"""CID3591934""",Go Mini,Ardee City,GTB Nagar,7.7,25.1,,,,,,,358,24.83,4.4,3.2,UPI
18/09/24,13:36:18,"""CNR3533043""",Cancelled by Driver,"""CID3052659""",Go Mini,Udyog Vihar,Munirka,6.6,,,,1,The customer was coughing/sick,,,,,,,
22/09/24,16:18:29,"""CNR9449830""",Completed,"""CID9063612""",Premier Sedan,Ashok Vihar,Janakpuri,11.4,27.6,,,,,,,389,12.97,4.6,4.4,UPI
25/12/24,16:06:33,"""CNR3930804""",Completed,"""CID5315907""",Bike,Ghitorni,Green Park,3.6,25.6,,,,,,,477,12.68,3.4,4.3,UPI
12/01/24,9:33:04,"""CNR3228716""",Cancelled by Customer,"""CID1690145""",Go Mini,Bhikaji Cama Place,Rohini,19.8,,1,Change of plans,,,,,,,,,
13/02/24,7:35:34,"""CNR5409989""",Completed,"""CID8930530""",Bike,Connaught Place,Kalkaji,11.4,25.3,,,,,,,524,17.85,4.9,4.9,UPI
21/05/24,5:56:19,"""CNR2865736""",Completed,"""CID3972597""",Go Sedan,Khan Market,Mayur Vihar,9.1,31,,,,,,,489,23.78,3.1,4,UPI
30/10/24,17:48:16,"""CNR9905615""",Cancelled by Driver,"""CID4640152""",Auto,Badshahpur,Kaushambi,6.8,,,,1,More than permitted people in there,,,,,,,
07/03/24,18:48:11,"""CNR1094145""",Completed,"""CID1016798""",Auto,Delhi Gate,Rajiv Nagar,10.4,19.2,,,,,,,513,3.39,4.3,4.2,UPI
26/03/24,7:00:15,"""CNR4648895""",Completed,"""CID2194551""",Go Mini,Kanhaiya Nagar,Qutub Minar,7.5,38.1,,,,,,,172,19.5,4.2,4.6,UPI
01/03/24,16:54:55,"""CNR7727167""",Cancelled by Driver,"""CID3002279""",Bike,Palam Vihar,Kherki Daula Toll,8,,,,1,Customer related issue,,,,,,,
13/04/24,12:17:13,"""CNR8831385""",No Driver Found,"""CID7562767""",Go Mini,Vaishali,Vasant Kunj,,,,,,,,,,,,,
02/05/24,8:35:22,"""CNR4179453""",Cancelled by Driver,"""CID4002699""",Bike,Malviya Nagar,Patel Chowk,10.1,,,,1,Customer related issue,,,,,,,
01/08/24,19:32:02,"""CNR7510935""",Completed,"""CID5922578""",Bike,Subhash Nagar,Udyog Vihar,6.8,30.3,,,,,,,326,13.5,4.9,5,UPI
24/08/24,17:22:54,"""CNR1313724""",Completed,"""CID1861216""",eBike,Welcome,Paharganj,10.5,19.3,,,,,,,372,28.21,4.3,4.9,Uber Wallet
18/01/24,10:03:27,"""CNR5429335""",Cancelled by Customer,"""CID6524508""",Go Sedan,Sultanpur,Bhiwadi,16.9,,1,Driver asked to cancel,,,,,,,,,
06/02/24,4:37:35,"""CNR9015840""",Incomplete,"""CID1392200""",Auto,Nawada,Greater Noida,4.8,23.8,,,,,1,Other Issue,952,16.09,,,UPI
31/08/24,8:26:44,"""CNR9975946""",Completed,"""CID2389360""",Premier Sedan,Ashram,Mayur Vihar,8.7,26.7,,,,,,,1262,43.43,4.1,4.9,Uber Wallet
12/05/24,20:19:11,"""CNR1876911""",Completed,"""CID3723070""",Auto,Noida Sector 62,Kalkaji,4.9,34.4,,,,,,,814,19.95,4.2,4.2,UPI
17/07/24,10:17:24,"""CNR7949410""",Completed,"""CID5816943""",Go Mini,Ashok Park Main,Pitampura,8,36,,,,,,,272,42.51,4.3,4.1,UPI
06/01/24,22:18:51,"""CNR7964422""",No Driver Found,"""CID6797044""",Go Sedan,Jhilmil,Green Park,,,,,,,,,,,,,
16/06/24,9:56:20,"""CNR3608743""",Completed,"""CID7906763""",Bike,Moti Nagar,Laxmi Nagar,7.6,19.3,,,,,,,588,14.9,4.3,4.8,Cash
26/10/24,19:50:00,"""CNR5771288""",Cancelled by Driver,"""CID8174477""",Go Mini,Akshardham,RK Puram,9,,,,1,Personal & Car related issues,,,,,,,
02/03/24,16:45:53,"""CNR9691594""",Completed,"""CID1616757""",Bike,Madipur,Kashmere Gate ISBT,10.5,35.6,,,,,,,1589,21.06,4.4,4.7,UPI
14/09/24,19:55:11,"""CNR9439182""",Completed,"""CID9517746""",eBike,Punjabi Bagh,Kalkaji,6.2,39.2,,,,,,,518,29.71,4.6,4.9,UPI
25/01/24,15:10:35,"""CNR3214793""",Completed,"""CID8010532""",Go Mini,Huda City Centre,Lajpat Nagar,6,42.3,,,,,,,332,27.05,4.6,4.2,Uber Wallet
11/03/24,20:26:59,"""CNR5542247""",Incomplete,"""CID5219633""",Go Mini,Noida Extension,Palam Vihar,2.6,29.3,,,,,1,Customer Demand,185,9.73,,,UPI
30/10/24,22:26:04,"""CNR2551648""",Cancelled by Driver,"""CID9072422""",Go Sedan,Rithala,MG Road,11.5,,,,1,Customer related issue,,,,,,,
22/06/24,13:01:05,"""CNR4088846""",Cancelled by Driver,"""CID9995632""",Auto,Anand Vihar,Greater Kailash,6.4,,,,1,Customer related issue,,,,,,,
11/06/24,11:35:29,"""CNR2685357""",Completed,"""CID1779725""",Auto,Nehru Place,Cyber Hub,14.3,28.2,,,,,,,81,41.67,4.9,4.2,UPI
27/06/24,11:18:25,"""CNR4369680""",Cancelled by Customer,"""CID8648295""",Go Sedan,Sohna Road,Saket A Block,17.9,,1,Driver asked to cancel,,,,,,,,,
11/08/24,21:23:35,"""CNR4081925""",Completed,"""CID1491873""",Bike,Dwarka Mor,Dilshad Garden,5,43.3,,,,,,,710,6.92,3.7,4.6,UPI
30/07/24,18:23:14,"""CNR4456949""",No Driver Found,"""CID5176240""",Go Mini,IGI Airport,Qutub Minar,,,,,,,,,,,,,
27/06/24,11:14:13,"""CNR4447861""",Completed,"""CID9429879""",Auto,Central Secretariat,Udyog Vihar,14.2,17.8,,,,,,,85,48.5,3.6,4.5,Cash
14/08/24,12:01:29,"""CNR2570820""",Incomplete,"""CID7362457""",Auto,Sushant Lok,Vishwavidyalaya,2.8,24.7,,,,,1,Customer Demand,224,6.32,,,Credit Card
24/04/24,19:29:07,"""CNR1449726""",Cancelled by Driver,"""CID9305226""",Premier Sedan,Sonipat,Sushant Lok,7,,,,1,Personal & Car related issues,,,,,,,
01/08/24,18:13:18,"""CNR1800806""",Completed,"""CID6068830""",Auto,Lok Kalyan Marg,Cyber Hub,14.9,37,,,,,,,92,11.75,4.4,4.8,Cash
30/11/24,21:41:53,"""CNR4305520""",Completed,"""CID5840678""",Auto,Madipur,Bahadurgarh,4.6,20.3,,,,,,,329,21.59,4.1,4.3,Credit Card
16/04/24,21:52:15,"""CNR6096774""",Completed,"""CID2805419""",Go Sedan,Tilak Nagar,Saket A Block,9.3,35.7,,,,,,,360,15.11,4.1,4.3,UPI
08/05/24,12:45:56,"""CNR8121384""",Completed,"""CID9869312""",Go Mini,Bhiwadi,Chanakyapuri,7.7,28.5,,,,,,,287,36.62,4.6,4.9,Uber Wallet
10/06/24,21:29:36,"""CNR8130137""",Completed,"""CID8658563""",Go Mini,Panchsheel Park,Sikanderpur,8.2,22.3,,,,,,,280,42.99,4.8,4.9,UPI
22/07/24,20:09:53,"""CNR6413191""",Incomplete,"""CID6154115""",Bike,South Extension,DLF City Court,5.8,12.9,,,,,1,Vehicle Breakdown,332,7.95,,,UPI
20/12/24,7:10:58,"""CNR4858277""",Completed,"""CID6402789""",Auto,Sikanderpur,Inderlok,14.6,41.1,,,,,,,793,30.06,4.3,4.6,Cash
25/03/24,5:17:24,"""CNR5252284""",Completed,"""CID9563475""",Go Mini,Jahangirpuri,Mayur Vihar,3.5,42.4,,,,,,,755,45.51,4.6,5,UPI
03/06/24,12:14:07,"""CNR7765550""",No Driver Found,"""CID3939686""",Go Sedan,Akshardham,Ashok Vihar,,,,,,,,,,,,,
30/08/24,8:28:02,"""CNR1488374""",Cancelled by Customer,"""CID3347075""",Bike,Peeragarhi,IGNOU Road,18.2,,1,Wrong Address,,,,,,,,,
12/01/24,20:19:58,"""CNR5901413""",Completed,"""CID3634252""",Bike,Okhla,Mehrauli,8.1,41.9,,,,,,,289,6.05,3.8,4.3,Uber Wallet
07/03/24,10:11:06,"""CNR1481039""",Completed,"""CID6707643""",Auto,Satguru Ram Singh Marg,India Gate,5.3,38.8,,,,,,,342,36.91,4,4.8,UPI
27/09/24,15:22:15,"""CNR3311173""",Cancelled by Driver,"""CID7375609""",Premier Sedan,Central Secretariat,Indirapuram,9.5,,,,1,Personal & Car related issues,,,,,,,
07/06/24,18:27:58,"""CNR6087658""",Cancelled by Driver,"""CID2322950""",Go Mini,Raj Nagar Extension,GTB Nagar,7.5,,,,1,More than permitted people in there,,,,,,,
27/08/24,19:37:52,"""CNR9592405""",Completed,"""CID4947080""",Premier Sedan,Greater Kailash,Kirti Nagar,12.9,30,,,,,,,76,45.03,4.2,5,UPI
23/01/24,10:07:53,"""CNR2996962""",Completed,"""CID6603564""",Bike,Sultanpur,Anand Vihar,6.2,37.2,,,,,,,441,3.03,4.3,4.1,Debit Card
26/02/24,11:57:58,"""CNR7395544""",Completed,"""CID5373794""",Go Mini,Vasant Kunj,Dwarka Mor,9,17.4,,,,,,,326,16.1,4.9,4.6,Cash
03/02/24,11:59:15,"""CNR5197948""",Completed,"""CID3662554""",Bike,IFFCO Chowk,Rithala,2.7,18,,,,,,,507,41.4,3.9,3.8,Uber Wallet
07/09/24,15:11:47,"""CNR5930907""",Completed,"""CID5109429""",Bike,Patel Chowk,Barakhamba Road,12.1,39,,,,,,,241,48.43,4.6,4,Uber Wallet
30/03/24,17:18:31,"""CNR3543770""",Completed,"""CID4581657""",Premier Sedan,Khan Market,Indirapuram,6.8,44.6,,,,,,,622,24.83,4.1,4,Cash
25/05/24,15:58:40,"""CNR9486366""",Completed,"""CID5796718""",Go Sedan,Vidhan Sabha,Dwarka Sector 21,9.6,27.3,,,,,,,421,8.17,4.5,3.5,Credit Card
22/11/24,21:54:14,"""CNR2018750""",Completed,"""CID3448004""",Premier Sedan,Vaishali,New Delhi Railway Station,4.2,17.1,,,,,,,82,10.52,3.7,4.5,UPI
05/08/24,16:45:53,"""CNR2394086""",Incomplete,"""CID1878540""",Premier Sedan,Preet Vihar,Mandi House,9,17.1,,,,,1,Other Issue,138,5.7,,,Cash
06/01/24,8:07:40,"""CNR8506307""",Cancelled by Driver,"""CID8137758""",Go Mini,Shivaji Park,Kherki Daula Toll,9.5,,,,1,The customer was coughing/sick,,,,,,,
10/05/24,19:03:00,"""CNR5328130""",Cancelled by Customer,"""CID2845972""",Bike,AIIMS,Seelampur,9.4,,1,Wrong Address,,,,,,,,,
24/07/24,7:10:17,"""CNR3995592""",Completed,"""CID5222413""",Go Sedan,Jasola,Greater Kailash,13.6,19.1,,,,,,,171,43.32,4.9,4.7,UPI
05/06/24,18:47:29,"""CNR2214254""",No Driver Found,"""CID8486607""",Auto,Shahdara,Vinobapuri,,,,,,,,,,,,,
29/10/24,19:00:07,"""CNR3320704""",Completed,"""CID8309823""",Uber XL,Old Gurgaon,Rohini West,7.8,35.8,,,,,,,267,22.87,4.3,4.6,Uber Wallet
04/04/24,15:44:37,"""CNR2444441""",Completed,"""CID5937650""",Go Mini,Mundka,Indirapuram,5.3,31.1,,,,,,,464,39.95,4.6,4.6,UPI
03/03/24,16:32:28,"""CNR3153445""",Cancelled by Customer,"""CID5148012""",eBike,IGI Airport,Noida Extension,10,,1,Wrong Address,,,,,,,,,
19/11/24,9:57:16,"""CNR4595826""",Completed,"""CID7671240""",Auto,Tilak Nagar,Basai Dhankot,5,44.6,,,,,,,873,6.05,4.5,4.1,Debit Card
07/12/24,9:29:53,"""CNR3118962""",Completed,"""CID5402724""",Uber XL,Pitampura,Kadarpur,6.8,24.4,,,,,,,607,35.65,3.9,4.3,Debit Card
21/09/24,6:13:48,"""CNR5735064""",Completed,"""CID8862985""",Bike,IFFCO Chowk,Janakpuri,11.1,17,,,,,,,272,8.57,4.3,4.9,Debit Card
29/09/24,15:58:56,"""CNR2505311""",Incomplete,"""CID3462760""",Go Sedan,Botanical Garden,Chandni Chowk,6.6,20.6,,,,,1,Other Issue,102,15.62,,,UPI
11/08/24,8:03:56,"""CNR8314481""",Completed,"""CID6557479""",Premier Sedan,Greater Noida,Peeragarhi,5.4,41.2,,,,,,,1622,7.21,4.8,4.9,Uber Wallet
06/11/24,14:28:21,"""CNR7952877""",Completed,"""CID3838211""",Go Sedan,Ashram,Gwal Pahari,10.1,35,,,,,,,604,32.66,3.6,4.7,UPI
14/05/24,20:46:56,"""CNR1776698""",Completed,"""CID8224607""",Premier Sedan,Tilak Nagar,Paschim Vihar,3.9,29.7,,,,,,,335,34.64,4.3,4.6,Credit Card
28/12/24,17:20:05,"""CNR8466098""",Completed,"""CID7848485""",Auto,Tis Hazari,Rohini West,8.7,43,,,,,,,419,37.72,4.4,4.6,Credit Card
10/08/24,13:58:50,"""CNR9239834""",Completed,"""CID8134685""",Go Sedan,Madipur,Rajouri Garden,4.6,30.4,,,,,,,616,30.32,4.2,4.3,UPI
18/03/24,18:56:17,"""CNR8649779""",Completed,"""CID1478202""",eBike,MG Road,Khandsa,13.9,21.2,,,,,,,208,2.82,4.9,4.4,Cash
28/03/24,22:34:43,"""CNR1669536""",Completed,"""CID3703270""",Go Sedan,Uttam Nagar,Ramesh Nagar,13.3,44.6,,,,,,,210,16.09,4.1,4.6,Credit Card
12/02/24,10:32:43,"""CNR2321953""",Completed,"""CID9208718""",Auto,Shastri Park,Gurgaon Sector 29,6.7,43.4,,,,,,,363,21.21,4.7,4.1,Cash
22/05/24,6:54:25,"""CNR7141653""",Completed,"""CID6369094""",Go Sedan,Rohini West,Janakpuri,14.3,33.5,,,,,,,74,21.77,4.1,3.7,Cash
26/10/24,9:43:44,"""CNR6639061""",Completed,"""CID2563877""",eBike,Ashram,Ramesh Nagar,9,32.6,,,,,,,696,10.85,4.6,4.9,UPI
20/03/24,17:59:59,"""CNR4290012""",Completed,"""CID3253295""",eBike,Gwal Pahari,Mandi House,13.2,20,,,,,,,89,47.45,3.5,4.8,Cash
25/04/24,14:00:53,"""CNR1225860""",Completed,"""CID2163910""",Bike,Dilshad Garden,Arjangarh,2.9,22.2,,,,,,,577,30.19,4.9,4.3,UPI
09/09/24,17:04:11,"""CNR5969523""",Cancelled by Driver,"""CID2621549""",Go Mini,Bhiwadi,Ashram,7.6,,,,1,Customer related issue,,,,,,,
10/06/24,8:40:47,"""CNR2945993""",Cancelled by Driver,"""CID1538558""",Go Mini,Subhash Chowk,Kashmere Gate,8.9,,,,1,More than permitted people in there,,,,,,,
11/12/24,20:40:06,"""CNR1773272""",Completed,"""CID9030250""",Go Mini,Gwal Pahari,Satguru Ram Singh Marg,5.1,43,,,,,,,406,42.52,4.2,4.7,Cash
29/03/24,15:34:04,"""CNR7443562""",Cancelled by Driver,"""CID1195012""",Go Sedan,India Gate,Ashram,7.1,,,,1,The customer was coughing/sick,,,,,,,
13/07/24,18:42:11,"""CNR7500216""",Completed,"""CID8471506""",Go Mini,Udyog Vihar Phase 4,Netaji Subhash Place,8.1,30.8,,,,,,,1097,15.39,4.1,3.7,Uber Wallet
28/12/24,15:52:09,"""CNR2998048""",Completed,"""CID3777751""",eBike,Sultanpur,Qutub Minar,5.5,30.7,,,,,,,568,40.68,4.3,4.7,Cash
23/07/24,5:10:25,"""CNR6353088""",Completed,"""CID9989639""",Premier Sedan,Panipat,Gurgaon Railway Station,2.1,39.3,,,,,,,880,26.66,3.2,4.6,UPI
28/11/24,18:37:12,"""CNR6516658""",Cancelled by Driver,"""CID7191532""",Bike,Dilshad Garden,Kashmere Gate ISBT,9.5,,,,1,Personal & Car related issues,,,,,,,
18/01/24,7:17:25,"""CNR7158787""",Completed,"""CID6486438""",Bike,Saidulajab,Indirapuram,4.7,41.3,,,,,,,693,22.67,3.7,5,Cash
09/03/24,13:18:53,"""CNR1146584""",Completed,"""CID4649748""",Auto,DLF Phase 3,Sohna Road,2,35.7,,,,,,,115,38,3.2,4.7,Cash
04/09/24,4:25:22,"""CNR8890411""",Cancelled by Driver,"""CID9529602""",Go Sedan,IGNOU Road,Gurgaon Sector 56,10.2,,,,1,More than permitted people in there,,,,,,,
12/08/24,15:36:18,"""CNR1827731""",Cancelled by Driver,"""CID3380758""",Bike,Yamuna Bank,Indirapuram,12,,,,1,The customer was coughing/sick,,,,,,,
07/07/24,4:20:56,"""CNR5344159""",Incomplete,"""CID1385920""",Bike,Rithala,Manesar,8.9,11.3,,,,,1,Other Issue,1472,15.51,,,UPI
26/05/24,19:59:42,"""CNR4780811""",Cancelled by Driver,"""CID5007983""",Go Sedan,Rohini,Karkarduma,4.5,,,,1,The customer was coughing/sick,,,,,,,
28/06/24,7:45:02,"""CNR9680550""",Cancelled by Driver,"""CID7599816""",Go Mini,Barakhamba Road,Sushant Lok,10.5,,,,1,The customer was coughing/sick,,,,,,,
12/01/24,18:12:04,"""CNR7961439""",Completed,"""CID2150588""",Bike,Civil Lines Gurgaon,Gurgaon Sector 29,2.1,35.1,,,,,,,273,6.58,4.7,3.8,Cash
22/06/24,11:33:33,"""CNR8652217""",Cancelled by Driver,"""CID6619880""",Go Mini,Mehrauli,Indirapuram,8.6,,,,1,The customer was coughing/sick,,,,,,,
30/12/24,19:39:11,"""CNR4127924""",Completed,"""CID2240104""",Bike,Rohini,Uttam Nagar,14,19.8,,,,,,,50,7.42,3.8,5,UPI
06/02/24,17:34:03,"""CNR3195302""",Completed,"""CID3828611""",Auto,Gurgaon Railway Station,Indirapuram,5.9,41.2,,,,,,,398,15.2,4.6,4.9,Cash
22/06/24,19:14:20,"""CNR8798108""",Cancelled by Driver,"""CID1222628""",Premier Sedan,Khan Market,Old Gurgaon,7.3,,,,1,The customer was coughing/sick,,,,,,,
17/09/24,23:23:29,"""CNR1271022""",Completed,"""CID3000908""",Go Sedan,Gwal Pahari,Bahadurgarh,11.4,17.3,,,,,,,468,11.77,4.3,3.8,Cash
21/01/24,20:07:45,"""CNR1720235""",Completed,"""CID7335221""",Bike,Sadar Bazar Gurgaon,Subhash Chowk,4.9,22.3,,,,,,,527,45.71,4.4,4.6,Debit Card
13/08/24,8:48:47,"""CNR4694405""",Cancelled by Driver,"""CID4004791""",eBike,Lal Quila,Noida Sector 62,6.6,,,,1,Customer related issue,,,,,,,
04/06/24,15:33:11,"""CNR3977878""",Completed,"""CID1930103""",Go Sedan,Chhatarpur,Noida Sector 62,11.6,23.2,,,,,,,743,42.26,4.4,4.5,Cash
26/01/24,17:05:03,"""CNR1383185""",Cancelled by Driver,"""CID4543221""",Go Mini,Kashmere Gate,Vatika Chowk,10.6,,,,1,Personal & Car related issues,,,,,,,
06/04/24,17:18:36,"""CNR4560663""",Completed,"""CID6961276""",Bike,Nawada,Ardee City,8.7,33.4,,,,,,,680,13.4,4.3,4.2,Cash
21/06/24,10:48:21,"""CNR9221469""",Cancelled by Customer,"""CID5422795""",Premier Sedan,Pataudi Chowk,Munirka,6.4,,1,Driver asked to cancel,,,,,,,,,
27/10/24,6:03:49,"""CNR6420734""",Completed,"""CID6195661""",Bike,Tagore Garden,India Gate,2.8,15.8,,,,,,,827,20.29,4.4,4.7,UPI
29/07/24,0:56:17,"""CNR7433163""",Completed,"""CID2761276""",Auto,Civil Lines Gurgaon,Saidulajab,13.4,22,,,,,,,74,42.76,4.2,4.8,UPI
09/03/24,22:26:49,"""CNR5939224""",Cancelled by Driver,"""CID7842340""",Auto,New Colony,Panchsheel Park,12,,,,1,The customer was coughing/sick,,,,,,,
18/06/24,10:33:15,"""CNR3388427""",No Driver Found,"""CID3560235""",Auto,Sohna Road,Kirti Nagar,,,,,,,,,,,,,
28/06/24,10:34:48,"""CNR9229315""",Completed,"""CID6149182""",Auto,Bhikaji Cama Place,Udyog Vihar,6,37.6,,,,,,,1592,13.75,4.3,4.9,UPI
25/01/24,15:05:29,"""CNR1444601""",Completed,"""CID4201268""",Go Mini,Tagore Garden,Sonipat,12.9,25.7,,,,,,,1640,39.19,3.9,4.3,Cash
03/02/24,14:53:18,"""CNR6390741""",Completed,"""CID9805699""",Auto,Delhi Gate,Gurgaon Sector 56,4.1,35.7,,,,,,,743,21.88,4.6,4.3,UPI
14/11/24,23:58:53,"""CNR7213397""",Completed,"""CID6754183""",Auto,Kherki Daula Toll,Mehrauli,9.7,28.4,,,,,,,425,40.69,4.4,4.4,UPI
13/09/24,11:57:36,"""CNR2690415""",Completed,"""CID2302253""",Go Sedan,Gurgaon Sector 56,Rohini East,2.5,27.5,,,,,,,262,30.65,4.5,4.2,UPI
15/10/24,10:00:10,"""CNR3875402""",Completed,"""CID3319215""",Premier Sedan,Hero Honda Chowk,Laxmi Nagar,9.4,34.8,,,,,,,494,34.66,3.7,4.3,UPI
14/12/24,9:09:46,"""CNR3031677""",Completed,"""CID2518394""",Auto,Connaught Place,INA Market,10.1,16.5,,,,,,,349,13.41,4.5,4.5,UPI
13/07/24,23:39:59,"""CNR5665121""",Cancelled by Driver,"""CID5743409""",Go Sedan,Greater Noida,Badshahpur,5.8,,,,1,More than permitted people in there,,,,,,,
02/06/24,23:51:20,"""CNR2603501""",Cancelled by Customer,"""CID2093124""",Uber XL,Pitampura,Sarojini Nagar,11.8,,1,AC is not working,,,,,,,,,
02/11/24,12:00:38,"""CNR1006477""",Incomplete,"""CID6855447""",eBike,Mandi House,Janakpuri,6.3,27,,,,,1,Customer Demand,1554,15.2,,,Cash
18/09/24,10:54:53,"""CNR2929922""",Completed,"""CID5840244""",Auto,Nehru Place,Rohini,12.4,41.4,,,,,,,456,12.72,4,4.8,Uber Wallet
04/08/24,16:02:34,"""CNR6654727""",Completed,"""CID1004787""",Auto,Ashok Park Main,Jahangirpuri,6.8,23.6,,,,,,,536,6.25,4.9,4.2,Cash
09/07/24,6:44:53,"""CNR1596174""",Completed,"""CID8258837""",Auto,Pataudi Chowk,Chirag Delhi,7.1,37.1,,,,,,,98,30.04,4.6,4.8,Uber Wallet
22/05/24,11:44:20,"""CNR1442826""",Cancelled by Driver,"""CID9522177""",Auto,Rajouri Garden,Adarsh Nagar,11.4,,,,1,More than permitted people in there,,,,,,,
23/12/24,17:09:55,"""CNR4879653""",Completed,"""CID9826469""",Go Mini,Noida Extension,Ambience Mall,13.6,29.4,,,,,,,892,33.33,4,4.2,UPI
06/08/24,9:39:54,"""CNR2773647""",Completed,"""CID7020398""",Auto,Peeragarhi,Akshardham,10.1,41.5,,,,,,,58,41.69,4.4,4.3,UPI
04/11/24,12:42:22,"""CNR8249342""",Completed,"""CID5391969""",eBike,Gurgaon Sector 56,Tughlakabad,7.7,23.1,,,,,,,644,2.74,4.8,4.3,UPI
08/02/24,8:23:20,"""CNR1687669""",Completed,"""CID8403189""",Bike,Dwarka Mor,Jasola,11.5,18.1,,,,,,,737,10.71,4.1,4.9,Uber Wallet
23/11/24,9:03:14,"""CNR1703764""",Incomplete,"""CID5313661""",Auto,Narsinghpur,Yamuna Bank,9.7,16.5,,,,,1,Other Issue,987,16.82,,,UPI
17/06/24,10:13:36,"""CNR7820143""",Completed,"""CID2755313""",Bike,Noida Film City,Nawada,14.8,41.1,,,,,,,495,15.77,5,4.7,Cash
05/02/24,9:43:59,"""CNR9199195""",Completed,"""CID2307404""",Auto,Ashok Park Main,RK Puram,4.1,32.4,,,,,,,910,35.85,4.6,4.3,Debit Card
07/04/24,19:14:33,"""CNR2894577""",Cancelled by Customer,"""CID6431736""",Auto,Rohini,Palam Vihar,9.8,,1,Driver asked to cancel,,,,,,,,,
07/12/24,19:06:22,"""CNR8642737""",Cancelled by Customer,"""CID2376158""",Premier Sedan,Malviya Nagar,Shahdara,5.3,,1,Driver is not moving towards pickup location,,,,,,,,,
22/01/24,23:36:31,"""CNR3736179""",Incomplete,"""CID7235174""",Auto,Moti Nagar,Chhatarpur,3.2,22.5,,,,,1,Customer Demand,357,13.82,,,UPI
07/04/24,17:16:02,"""CNR3172162""",Completed,"""CID3656141""",Go Mini,Ardee City,Lal Quila,3.1,26.4,,,,,,,284,40.41,3.9,4.6,UPI
10/12/24,17:23:17,"""CNR7025745""",Completed,"""CID9838307""",Premier Sedan,Pragati Maidan,Udyog Vihar Phase 4,5.9,22.3,,,,,,,127,24.22,4.2,4.9,Debit Card
11/05/24,9:43:14,"""CNR2899896""",Completed,"""CID4973823""",Go Mini,Jahangirpuri,Mehrauli,14.7,39.8,,,,,,,918,45.17,4.5,4.2,Cash
